Molecule Name,SMILES
CVD-0012514,CCCCC(C(O)=O)C(=O)Oc1csc(CCl)n1
CVD-0012513,ClCc1nc(OC(=O)CCc2nc3ccccc3[nH]2)cs1
CVD-0012512,CC(C)NCC(Oc1csc(CCl)n1)c1ccc(O)c(O)c1
CVD-0012511,ClCc1nc(OC(=O)CN2C(=O)CSC2=S)cs1
CVD-0012510,ClCc1nc(OC(=O)C2Cc3ccccc3CN2)cs1
CVD-0012509,NCC(Oc1csc(CCl)n1)C(O)C(O)C(O)CO
CVD-0012508,OC1C(COc2csc(CCl)n2)OC(C1O)n1cc(F)c(=O)[nH]c1=O
CVD-0012507,OCC(=O)C(O)C(O)C(O)COc1csc(CCl)n1
CVD-0012506,CNCC(Oc1csc(CCl)n1)C(O)C(O)C(O)CO
CVD-0012505,CC1(C)OC(C(O)CO)C(O1)C(CO)Oc1csc(CCl)n1
CVD-0012504,CNC(C)C(Oc1csc(CCl)n1)c1ccc(O)cc1
CVD-0012503,CCCC(NC(=O)C(C)N)C(=O)Oc1csc(CCl)n1
CVD-0012502,OS(=O)(=O)C(Oc1csc(CCl)n1)c1cccnc1
CVD-0012501,COc1cccc(CC(=O)Oc2csc(CCl)n2)c1
CVD-0012500,OC(=O)CCC(=O)CC(=O)Oc1csc(CCl)n1
CVD-0012499,COc1cc(CC(=O)Oc2csc(CCl)n2)ccc1O
CVD-0012498,CC(=O)CC(=O)CCC(=O)Oc1csc(CCl)n1
CVD-0012497,OCCCCC(O)COc1csc(CCl)n1
CVD-0012496,OC1CC(O)CC(C1)Oc1csc(CCl)n1
CVD-0012495,CC(=O)OCC(COC(C)=O)Oc1csc(CCl)n1
CVD-0012494,Cn1cncc1CC(N)C(=O)Oc1csc(CCl)n1
CVD-0012493,Oc1ccc(O)c(c1)C(=O)NCCOc1csc(CCl)n1
CVD-0012492,OCCN(CCOc1csc(CCl)n1)CCS(O)(=O)=O
CVD-0012491,COc1ccc(CC(=O)Oc2csc(CCl)n2)cc1OC
CVD-0012490,OC(=O)CN(CC(O)=O)CC(=O)Oc1csc(CCl)n1
CVD-0012489,ClCc1nc(OC(=O)Cc2ccc3OCOc3c2)cs1
CVD-0012488,NC(=O)CN(CC(O)=O)CC(=O)Oc1csc(CCl)n1
CVD-0012487,ClCc1nc(OC(=O)CSc2ccncc2)cs1
CVD-0012486,CC(C)(COc1csc(CCl)n1)C(O)C(=O)NCCCO
CVD-0012485,OC(CN1CCN(CCOc2csc(CCl)n2)CC1)CS(O)(=O)=O
CVD-0012484,OC(=O)C(C(=O)Oc1csc(CCl)n1)c1ccsc1
CVD-0012483,CC(N)C(=O)NC(C)C(=O)Oc1csc(CCl)n1
CVD-0012482,OC(=O)C(CCN1C(=O)c2ccccc2C1=O)Oc1csc(CCl)n1
CVD-0012481,NCC(CCC(N)C(O)=O)Oc1csc(CCl)n1
CVD-0012480,OCCCSCCCOc1csc(CCl)n1
CVD-0012479,ClCc1nc(OC2OCC=C3OC(=O)C=C23)cs1
CVD-0012478,OC(=O)CNCCNCC(=O)Oc1csc(CCl)n1
CVD-0012477,OC(=O)C(C(=O)Oc1csc(CCl)n1)c1ccccc1
CVD-0012476,CC(=O)N1CC(CC1C(O)=O)Oc1csc(CCl)n1
CVD-0012475,ClCc1nc(OC(=O)CSc2ncccn2)cs1
CVD-0012474,CC(C)CC(NC(=O)Cc1c[nH]c2ccccc12)C(=O)Oc1csc(CCl)n1
CVD-0012473,CC(C)C(NC(=O)Cc1c[nH]c2ccccc12)C(=O)Oc1csc(CCl)n1
CVD-0012472,ClCc1nc(OCCCN2C(=O)c3ccccc3C2=O)cs1
CVD-0012471,Cc1cn(C2CCC(COc3csc(CCl)n3)O2)c(=O)[nH]c1=O
CVD-0012470,NC(CC(C(O)=O)C(=O)Oc1csc(CCl)n1)C(O)=O
CVD-0012469,NC(CSCC(=O)Oc1csc(CCl)n1)C(O)=O
CVD-0012468,CCC(C)C(NC(=O)Cc1c[nH]c2ccccc12)C(=O)Oc1csc(CCl)n1
CVD-0012467,OCCNCCNCCOc1csc(CCl)n1
CVD-0012466,OCCNC(=O)C(=O)NCCOc1csc(CCl)n1
CVD-0012465,Fc1cn(C2CCC(COc3csc(CCl)n3)O2)c(=O)[nH]c1=O
CVD-0012464,OC1C(COc2csc(CCl)n2)OC2C1Oc1nc(=N)ccn21
CVD-0012463,Cc1cn(C2CC(F)C(COc3csc(CCl)n3)O2)c(=O)[nH]c1=O
CVD-0012462,Nc1ccc(SCCOc2csc(CCl)n2)c(N)c1
CVD-0012461,NCCOCCC(N)C(=O)Oc1csc(CCl)n1
CVD-0012460,OC1CC(OC1COc1csc(CCl)n1)n1cc(F)c(=O)[nH]c1=O
CVD-0012459,OCC(O)C(O)C(=O)COc1csc(CCl)n1
CVD-0012458,CC(C)(COc1csc(CCl)n1)C(O)C(=O)NCCC(O)=O
CVD-0012457,OS(=O)(=O)CCCN1CCN(CCOc2csc(CCl)n2)CC1
CVD-0012456,OC(=O)CSCC(=O)Oc1csc(CCl)n1
CVD-0012455,OCCSCCSCCOc1csc(CCl)n1
CVD-0012454,OCCOCCOc1csc(CCl)n1
CVD-0012453,NCCOCCOc1csc(CCl)n1
CVD-0012452,ClCc1nc(OCCOCCOC=C)cs1
CVD-0012451,OC(=O)CCCC(=O)C(=O)Oc1csc(CCl)n1
CVD-0012450,CN(C)CCOCCOc1csc(CCl)n1
CVD-0012449,CCOCCOCCOc1csc(CCl)n1
CVD-0012448,NC(CSCC(N)C(=O)Oc1csc(CCl)n1)C(O)=O
CVD-0012447,Oc1nc(CC(=O)NCCNc2cccc3c(cccc23)S(O)(=O)=O)c(CCl)o1
CVD-0012446,OCCOCCc1nc(O)oc1CCl
CVD-0012445,Oc1nc(CC(=O)c2ccc(O)c(O)c2)c(CCl)o1
CVD-0012444,Oc1nc(C(=O)OCC=C)c(CCl)o1
CVD-0012443,COC(=O)C(C(C)=O)c1nc(O)oc1CCl
CVD-0012442,OCC(=C)c1nc(O)oc1CCl
CVD-0012441,COCC(=O)c1nc(O)oc1CCl
CVD-0012440,COC(CCc1nc(O)oc1CCl)OC
CVD-0012439,COC(=O)C(=C)Cc1nc(O)oc1CCl
CVD-0012438,CC(=O)OCCc1nc(O)oc1CCl
CVD-0012437,CCOC(=O)CCCc1nc(O)oc1CCl
CVD-0012436,OC(CBr)CCc1nc(O)oc1CCl
CVD-0012435,CCOC(=O)C(=O)c1nc(O)oc1CCl
CVD-0012434,CCCC(C(O)=O)c1nc(O)oc1CCl
CVD-0012433,CCC(=O)Cc1nc(O)oc1CCl
CVD-0012432,COCCOCc1nc(O)oc1CCl
CVD-0012431,OC(=O)C(=O)Cc1nc(O)oc1CCl
CVD-0012430,Oc1nc(CC(=O)OCc2ccccc2)c(CCl)o1
CVD-0012429,OC(CBr)C(O)Cc1nc(O)oc1CCl
CVD-0012428,Oc1nc(CC(=O)CCl)c(CCl)o1
CVD-0012427,Oc1nc(CCC2OCCO2)c(CCl)o1
CVD-0012426,OC(=O)C(=C)Cc1nc(O)oc1CCl
CVD-0012425,Oc1nc(CCCCC#N)c(CCl)o1
CVD-0012424,OC(=O)CCCCc1nc(O)oc1CCl
CVD-0012423,CC(C)C(C(O)=O)c1nc(O)oc1CCl
CVD-0012422,Oc1nc(CCOC(=O)c2ccccc2)c(CCl)o1
CVD-0012421,COc1cc(OC)cc(c1)C(=O)c1nc(O)oc1CCl
CVD-0012420,Oc1nc(C2COC(=O)O2)c(CCl)o1
CVD-0012419,OC(=O)Cc1nc(O)oc1CCl
CVD-0012418,CC1(CC1(Cl)c1nc(O)oc1CCl)C(O)=O
CVD-0012417,COC(=O)C(C)(C)CC(=C)c1nc(O)oc1CCl
CVD-0012416,NC(=O)CCc1nc(O)oc1CCl
CVD-0012415,CC(=O)OCCCc1nc(O)oc1CCl
CVD-0012414,CCC(=O)CCc1nc(O)oc1CCl
CVD-0012413,NCC(Cl)CCCc1nc(O)oc1CCl
CVD-0012412,CC(C(O)=O)c1nc(O)oc1CCl
CVD-0012411,COC(=O)C(C(=O)OC)c1nc(O)oc1CCl
CVD-0012410,COC(C)(Cc1nc(O)oc1CCl)OC
CVD-0012409,CCOC(=O)C(Br)Cc1nc(O)oc1CCl
CVD-0012408,CCCCCCC(C(O)=O)c1nc(O)oc1CCl
CVD-0012407,Oc1nc(CC(=O)C(=O)CBr)c(CCl)o1
CVD-0012406,NC(=O)Cc1nc(O)oc1CCl
CVD-0012405,CCCCC(C(O)=O)c1nc(O)oc1CCl
CVD-0012404,COC(=O)CCC(=O)c1nc(O)oc1CCl
CVD-0012403,Cc1noc(C)c1Cc1nc(O)oc1CCl
CVD-0012402,Oc1nc(CCCC(=O)c2cccs2)c(CCl)o1
CVD-0012401,CC(Br)C(=O)C(=O)C(C)c1nc(O)oc1CCl
CVD-0012400,OC(=O)C(F)c1nc(O)oc1CCl
CVD-0012399,Oc1nc(CCCC(=O)c2ccccc2)c(CCl)o1
CVD-0012398,COC(=O)Cc1nc(O)oc1CCl
CVD-0012397,Oc1nc(CCC2OCCCO2)c(CCl)o1
CVD-0012396,Oc1nc(CCS(O)(=O)=O)c(CCl)o1
CVD-0012395,Oc1nc(C(=O)c2cccnc2)c(CCl)o1
CVD-0012394,COC(=O)CCCCc1nc(O)oc1CCl
CVD-0012393,OC(=O)CCc1nc(O)oc1CCl
CVD-0012392,COC(=O)CCCC(=O)c1nc(O)oc1CCl
CVD-0012391,CC(=O)OCC(=O)c1nc(O)oc1CCl
CVD-0012390,CCOC(CCc1nc(O)oc1CCl)OCC
CVD-0012389,CC(C)(C)C(=O)Cc1nc(O)oc1CCl
CVD-0012388,NC(Cc1nc(O)oc1CCl)C(O)=O
CVD-0012387,Oc1nc(CCOCCOCCI)c(CCl)o1
CVD-0012386,CCOC(=O)CCC(=O)c1nc(O)oc1CCl
CVD-0012385,OC(=O)CC(C(O)=O)c1nc(O)oc1CCl
CVD-0012384,CCOC(=O)C(C(=O)OCC)c1nc(O)oc1CCl
CVD-0012383,CC(=O)OCCCCCc1nc(O)oc1CCl
CVD-0012382,CCOC(=O)CCCCc1nc(O)oc1CCl
CVD-0012381,CCOC(=O)C(C)(C(=O)OCC)c1nc(O)oc1CCl
CVD-0012380,Oc1nc(CCCC(=O)c2ccc(O)cc2)c(CCl)o1
CVD-0012379,CCOC(=O)Cc1nc(O)oc1CCl
CVD-0012378,Oc1nc(CCCOCc2ccccc2)c(CCl)o1
CVD-0012377,COC(=O)C(Cl)Cc1nc(O)oc1CCl
CVD-0012376,Oc1nc(CCOCCOCCCl)c(CCl)o1
CVD-0012375,Oc1nc(Cc2nc3ccccc3[nH]2)c(CCl)o1
CVD-0012374,COC(=O)CC(=O)Cc1nc(O)oc1CCl
CVD-0012373,OC(=O)CCc1ccc(cc1)-c1nc(O)oc1CCl
CVD-0012372,CC1(C)COC(C)(CCc2nc(O)oc2CCl)OC1
CVD-0012371,Oc1nc(CCCC(=O)c2ccc(F)cc2)c(CCl)o1
CVD-0012370,COC(=O)CCc1nc(O)oc1CCl
CVD-0012369,OC(Cc1nc(O)oc1CCl)CS(O)(=O)=O
CVD-0012368,OCCC(=C)c1nc(O)oc1CCl
CVD-0012367,OC(=O)C(Br)Cc1nc(O)oc1CCl
CVD-0012366,CCOC(=O)CC(=O)Cc1nc(O)oc1CCl
CVD-0012365,COc1cccc(c1)C(=O)c1nc(O)oc1CCl
CVD-0012364,Oc1nc(C(=O)c2ccc3OCOc3c2)c(CCl)o1
CVD-0012363,Oc1nc(CC(=O)OCC=C)c(CCl)o1
CVD-0012362,CCOC(=O)CCc1nc(O)oc1CCl
CVD-0012361,COC(=O)CCCCCCC(=O)c1nc(O)oc1CCl
CVD-0012360,Oc1nc(C(=O)c2cnc3ccccc3n2)c(CCl)o1
CVD-0012359,Oc1nc(CCCOC2CCCCO2)c(CCl)o1
CVD-0012358,CCCOC(=O)Cc1nc(O)oc1CCl
CVD-0012357,OC(=O)C(CBr)Cc1nc(O)oc1CCl
CVD-0012356,COc1ccc(cc1OC)C(=O)c1nc(O)oc1CCl
CVD-0012355,COC(=O)C(C)Cc1nc(O)oc1CCl
CVD-0012354,COC(CC(=O)OC)Cc1nc(O)oc1CCl
CVD-0012353,CCOC(=O)CC(=O)c1nc(O)oc1CCl
CVD-0012352,COC(=O)CC(=O)c1nc(O)oc1CCl
CVD-0012351,CCOC(=O)CNC(=O)Cc1nc(O)oc1CCl
CVD-0012350,COC(=O)C(CBr)Cc1nc(O)oc1CCl
CVD-0012349,OC(=O)C(Br)C(C(O)=O)c1nc(O)oc1CCl
CVD-0012348,OCCOCCOCCc1nc(O)oc1CCl
CVD-0012347,ClCc1nocc1C(=O)NCC1CCCO1
CVD-0012346,COC(CNC(=O)c1conc1CCl)OC
CVD-0012345,ClCc1nocc1C(=O)Nc1cccc2cccnc12
CVD-0012344,CCCOC(=O)CNC(=O)c1conc1CCl
CVD-0012343,CCOC(=O)C(CC)NC(=O)c1conc1CCl
CVD-0012342,Cc1ccc(NC(=O)c2conc2CCl)c(O)c1
CVD-0012341,OC(CBr)CCNC(=O)c1conc1CCl
CVD-0012340,CC(=O)c1cc(Cl)ccc1NC(=O)c1conc1CCl
CVD-0012339,OS(=O)(=O)CCNC(=O)c1conc1CCl
CVD-0012338,CCC(NC(=O)c1conc1CCl)C(O)=O
CVD-0012337,Oc1cc(F)ccc1NC(=O)c1conc1CCl
CVD-0012336,CCOC(=O)C(C)(C)NC(=O)c1conc1CCl
CVD-0012335,ClCc1nocc1C(=O)NCC1OCCO1
CVD-0012334,COc1cccc(NC(=O)c2conc2CCl)c1O
CVD-0012333,Nc1cc(Br)c(O)c(NC(=O)c2conc2CCl)c1
CVD-0012332,OC(=O)CNC(=O)c1conc1CCl
CVD-0012331,Nc1ccc(O)c(NC(=O)c2conc2CCl)c1
CVD-0012330,CC(=O)C(NC(=O)c1conc1CCl)C(C)=O
CVD-0012329,OC(=O)c1cccnc1NC(=O)c1conc1CCl
CVD-0012328,COC(=O)c1cc(Cl)ccc1NC(=O)c1conc1CCl
CVD-0012327,COC(=O)C(NC(=O)c1conc1CCl)C(C)=O
CVD-0012326,OC(=O)c1cc(Cl)ccc1NC(=O)c1conc1CCl
CVD-0012325,ClCc1nocc1C(=O)NCS(=O)(=O)c1ccccc1
CVD-0012324,NC(=N)SCc1ccc(NC(=O)c2conc2CCl)cc1
CVD-0012323,NC(=O)CCNC(=O)c1conc1CCl
CVD-0012322,OC(=O)c1cccc(NC(=O)c2conc2CCl)c1O
CVD-0012321,Nc1cc(Cl)c(O)c(NC(=O)c2conc2CCl)c1
CVD-0012320,ClCc1nocc1C(=O)NCC(=O)OCC=C
CVD-0012319,OC(=O)CCNC(=O)c1conc1CCl
CVD-0012318,CN(C)C(=O)C(NC(=O)c1conc1CCl)C(C)=O
CVD-0012317,Oc1ccc(cc1)C(=O)CCCNC(=O)c1conc1CCl
CVD-0012316,ClCC(=O)CNC(=O)c1conc1CCl
CVD-0012315,OCCCNC(=O)c1conc1CCl
CVD-0012314,CCC(NC(=O)c1conc1CCl)C(=O)OC
CVD-0012313,CCOC(CNC(=O)c1conc1CCl)OCC
CVD-0012312,ClCc1nocc1C(=O)Nc1ccccc1N=N
CVD-0012311,COC(=O)CC(=O)CNC(=O)c1conc1CCl
CVD-0012310,CCOC(=O)C(NC(=O)c1conc1CCl)C(C)=O
CVD-0012309,CC(=O)OCCNC(=O)c1conc1CCl
CVD-0012308,CC(C)(NC(=O)c1conc1CCl)C(=O)OCC=C
CVD-0012307,COC(CCNC(=O)c1conc1CCl)OC
CVD-0012306,CC(C)(NC(=O)c1conc1CCl)C(O)=O
CVD-0012305,COCCOCCNC(=O)c1conc1CCl
CVD-0012304,Nc1cccc(NC(=O)c2conc2CCl)c1C(O)=O
CVD-0012303,ClCc1nocc1C(=O)NCC1CNC(=O)O1
CVD-0012302,Oc1cccnc1NC(=O)c1conc1CCl
CVD-0012301,Oc1ccc(O)c(NC(=O)c2conc2CCl)c1
CVD-0012300,CSc1ccc(NC(=O)c2conc2CCl)c(c1)C(O)=O
CVD-0012299,CCOC(=O)CC(=O)CNC(=O)c1conc1CCl
CVD-0012298,CC(O)CNC(=O)c1conc1CCl
CVD-0012297,OC(=O)c1c(F)cccc1NC(=O)c1conc1CCl
CVD-0012296,COC(=O)CC(=O)NC(=O)c1conc1CCl
CVD-0012295,ClCc1nocc1C(=O)NCC1CCCCO1
CVD-0012294,Oc1cc(Cl)ccc1NC(=O)c1conc1CCl
CVD-0012293,ClCc1nocc1C(=O)NCc1ccccc1C#N
CVD-0012292,COc1ccc(NC(=O)c2conc2CCl)c(OC)c1
CVD-0012291,COC(=O)CCNC(=O)c1conc1CCl
CVD-0012290,CC(NC(=O)c1conc1CCl)C(C)=O
CVD-0012289,Cc1ccc(NC(=O)c2conc2CCl)c(c1)C(O)=O
CVD-0012288,CCOC(CCNC(=O)c1conc1CCl)OCC
CVD-0012287,CCC(=O)CNC(=O)c1conc1CCl
CVD-0012286,Oc1ccc(F)cc1NC(=O)c1conc1CCl
CVD-0012285,Oc1c(Br)cc(F)cc1NC(=O)c1conc1CCl
CVD-0012284,CCC(=O)CCNC(=O)c1conc1CCl
CVD-0012283,OC(=O)C(=O)CNC(=O)c1conc1CCl
CVD-0012282,Nc1ccc(NC(=O)c2conc2CCl)c(c1)C(O)=O
CVD-0012281,CC(NC(=O)c1conc1CCl)C(N)=O
CVD-0012280,COC(=O)C(NC(=O)c1conc1CCl)C(=O)OC
CVD-0012279,CC(C)(CNC(=O)c1conc1CCl)C(O)=O
CVD-0012278,Oc1c(Cl)cc(F)cc1NC(=O)c1conc1CCl
CVD-0012277,CC(CO)NC(=O)c1conc1CCl
CVD-0012276,ClCc1nocc1C(=O)NCCC(=O)c1ccccc1
CVD-0012275,CCOC(=O)CC(=O)NC(=O)c1conc1CCl
CVD-0012274,CC(NC(=O)c1conc1CCl)C(O)=O
CVD-0012273,OC(=O)c1cc(F)ccc1NC(=O)c1conc1CCl
CVD-0012272,Oc1c(F)cc(F)cc1NC(=O)c1conc1CCl
CVD-0012271,OC(=O)C(=C)CNC(=O)c1conc1CCl
CVD-0012270,OCC(O)CNC(=O)c1conc1CCl
CVD-0012269,COC(CNC(=O)c1conc1CCl)CC(=O)OC
CVD-0012268,Oc1cc(F)c(F)cc1NC(=O)c1conc1CCl
CVD-0012267,NC(CNC(=O)c1conc1CCl)C(O)=O
CVD-0012266,ClCc1nocc1C(=O)NCCCOC1CCCCO1
CVD-0012265,CCOC(=O)CCNC(=O)c1conc1CCl
CVD-0012264,ClCc1nocc1C(=O)NCC(=O)C(=O)CBr
CVD-0012263,OC(=O)C(Br)CNC(=O)c1conc1CCl
CVD-0012262,OC(CF)CNC(=O)c1conc1CCl
CVD-0012261,CCOC(=O)CNC(=O)CNC(=O)c1conc1CCl
CVD-0012260,CCOC(=O)C(Br)CNC(=O)c1conc1CCl
CVD-0012259,OC(=O)CC(NC(=O)c1conc1CCl)C(O)=O
CVD-0012258,OC(=O)C(CBr)CNC(=O)c1conc1CCl
CVD-0012257,COC(=O)C(Cl)CNC(=O)c1conc1CCl
CVD-0012256,COc1ccc(OC)c(NC(=O)c2conc2CCl)c1
CVD-0012255,COC(=O)C(C)CNC(=O)c1conc1CCl
CVD-0012254,COc1ccc(NC(=O)c2conc2CCl)c(c1)C(O)=O
CVD-0012253,OC(CCl)CNC(=O)c1conc1CCl
CVD-0012252,COc1ccc(O)c(NC(=O)c2conc2CCl)c1
CVD-0012251,OC(CBr)CNC(=O)c1conc1CCl
CVD-0012250,COC(=O)C(CBr)CNC(=O)c1conc1CCl
CVD-0012249,CC(=O)c1cc(Cl)sc1NC(=O)c1conc1CCl
CVD-0012248,OC(=O)Cc1ccc(O)c(NC(=O)c2conc2CCl)c1
CVD-0012247,OC(=O)CCCCCNc1c[nH]nc1CCl
CVD-0012246,CN(CCCN)CCCNc1c[nH]nc1CCl
CVD-0012245,CN(CCCCC(N)C(O)=O)c1c[nH]nc1CCl
CVD-0012244,OS(=O)(=O)CCCNc1c[nH]nc1CCl
CVD-0012243,CC(=C)C(=O)OCCN1CCN(C1=O)c1c[nH]nc1CCl
CVD-0012242,OC(=O)CCNc1c[nH]nc1CCl
CVD-0012241,CCOC(=O)C(CO)Nc1c[nH]nc1CCl
CVD-0012240,OCC(O)C(O)C(O)C(O)CNc1c[nH]nc1CCl
CVD-0012239,NCCNCCCNc1c[nH]nc1CCl
CVD-0012238,NC(CCCNc1c[nH]nc1CCl)C(O)=O
CVD-0012237,ON(Cc1ccccn1)c1c[nH]nc1CCl
CVD-0012236,CCC(C)C(Nc1c[nH]nc1CCl)C(O)=O
CVD-0012235,OC(=O)C(CS(O)(=O)=O)Nc1c[nH]nc1CCl
CVD-0012234,NCCCCCCCNc1c[nH]nc1CCl
CVD-0012233,CCOC(=O)CN(C)c1c[nH]nc1CCl
CVD-0012232,Cc1ccc(cc1)S(=O)(=O)N(CC(O)=O)c1c[nH]nc1CCl
CVD-0012231,CCOC(=O)Cc1csc(n1)N(C=O)c1c[nH]nc1CCl
CVD-0012230,OC(=O)C1CN(C(=O)N1)c1c[nH]nc1CCl
CVD-0012229,CN(CC(O)=O)c1c[nH]nc1CCl
CVD-0012228,CCOC(=O)C(N(C=O)c1c[nH]nc1CCl)C(=O)OCC
CVD-0012227,COc1cc(ccc1O)C(O)CN(C)c1c[nH]nc1CCl
CVD-0012226,NC(=O)C(CO)Nc1c[nH]nc1CCl
CVD-0012225,OCC(Nc1c[nH]nc1CCl)C(O)=O
CVD-0012224,OC(CNc1c[nH]nc1CCl)CC(O)=O
CVD-0012223,OC(=O)CN(Cc1ccccc1)c1c[nH]nc1CCl
CVD-0012222,NCCC(=O)CNc1c[nH]nc1CCl
CVD-0012221,OC(=O)C(Nc1c[nH]nc1CCl)c1ccccc1F
CVD-0012220,OS(=O)(=O)CCCSC(=N)Nc1c[nH]nc1CCl
CVD-0012219,OC(=O)c1cc(Cl)c(=O)n(c1)-c1c[nH]nc1CCl
CVD-0012218,ClCc1n[nH]cc1NCc1ccco1
CVD-0012217,COC(=O)CN(C(SC)SC)c1c[nH]nc1CCl
CVD-0012216,OS(=O)(=O)N(C1CCCCC1)c1c[nH]nc1CCl
CVD-0012215,OC(=O)CC(Nc1c[nH]nc1CCl)c1ccccc1
CVD-0012214,ClCc1n[nH]cc1NCc1nc2ccccc2[nH]1
CVD-0012213,OC(=O)CCCCCCNc1c[nH]nc1CCl
CVD-0012212,NC(=N)NCCCCNc1c[nH]nc1CCl
CVD-0012211,CN(c1c[nH]nc1CCl)C(C)(C)C(O)=O
CVD-0012210,COC(=O)C(CO)Nc1c[nH]nc1CCl
CVD-0012209,COC(=O)CCC(Nc1c[nH]nc1CCl)C(O)=O
CVD-0012208,COC(CNc1c[nH]nc1CCl)OC
CVD-0012207,CC(C)C(Nc1c[nH]nc1CCl)C(O)=O
CVD-0012206,OC(=O)CSCC(Nc1c[nH]nc1CCl)C(O)=O
CVD-0012205,ClCc1n[nH]cc1N(CC#N)S(=O)(=O)c1ccc2ccccc2c1
CVD-0012204,ClCc1n[nH]cc1N1CC(=O)NC1=O
CVD-0012203,Oc1cc(CNc2c[nH]nc2CCl)on1
CVD-0012202,CC(O)C(Nc1c[nH]nc1CCl)C(O)=O
CVD-0012201,CC1(C)OC(=O)N(C1=O)c1c[nH]nc1CCl
CVD-0012200,NC(CCOCCNc1c[nH]nc1CCl)C(O)=O
CVD-0012199,ClCc1n[nH]cc1NCc1cccnc1
CVD-0012198,OC(=O)C(CS(O)=O)Nc1c[nH]nc1CCl
CVD-0012197,CCOC(=O)C(N(O)c1c[nH]nc1CCl)c1csc(N)n1
CVD-0012196,ON(Cc1cccnc1)c1c[nH]nc1CCl
CVD-0012195,OC(=O)C(CCl)Nc1c[nH]nc1CCl
CVD-0012194,NC(CCCCNc1c[nH]nc1CCl)C(O)=O
CVD-0012193,OC(=O)CCC(=O)CNc1c[nH]nc1CCl
CVD-0012192,NC(=O)CCC(Nc1c[nH]nc1CCl)C(O)=O
CVD-0012191,ClCc1n[nH]cc1N1C(=O)COc2cccnc12
CVD-0012190,COC(CN(C)c1c[nH]nc1CCl)OC
CVD-0012189,OCCC(Nc1c[nH]nc1CCl)C(O)=O
CVD-0012188,ClCc1n[nH]cc1N1C(=O)NC(=O)C1=O
CVD-0012187,Fc1cn(C2CCCO2)c(=O)n(-c2c[nH]nc2CCl)c1=O
CVD-0012186,NCCNCCNCCNc1c[nH]nc1CCl
CVD-0012185,OC(=O)CCCCCCCNc1c[nH]nc1CCl
CVD-0012184,NC(CSCC(Nc1c[nH]nc1CCl)C(O)=O)C(O)=O
CVD-0012183,NS(=O)(=O)c1ccc(CCNc2c[nH]nc2CCl)cc1
CVD-0012182,OC(=O)C(CC=C)Nc1c[nH]nc1CCl
CVD-0012181,NCc1ccc(CNc2c[nH]nc2CCl)cc1
CVD-0012180,COC(=O)C(CCSC)Nc1c[nH]nc1CCl
CVD-0012179,COC(=O)C(Nc1c[nH]nc1CCl)C(=O)OC
CVD-0012178,OCc1ccccc1Sc1ccccc1CNc1c[nH]nc1CCl
CVD-0012177,OC(=O)CCC(Nc1c[nH]nc1CCl)C(O)=O
CVD-0012176,CCOC(=O)C(Nc1c[nH]nc1CCl)C(C)C
CVD-0012175,COC(=O)C(Nc1c[nH]nc1CCl)C(C)C
CVD-0012174,CCOC(=O)C(CCSC)Nc1c[nH]nc1CCl
CVD-0012173,CN(C(CC(O)=O)C(O)=O)c1c[nH]nc1CCl
CVD-0012172,NC(CCC(O)CNc1c[nH]nc1CCl)C(O)=O
CVD-0012171,COC1OC(CNc2c[nH]nc2CCl)(OC)C=C1
CVD-0012170,OC(=O)CNC(=O)CNc1c[nH]nc1CCl
CVD-0012169,NC(=O)NCC(Nc1c[nH]nc1CCl)C(O)=O
CVD-0012168,CCOC(CNc1c[nH]nc1CCl)OCC
CVD-0012167,COC(=O)CCC(=O)CNc1c[nH]nc1CCl
CVD-0012166,OC(=O)CNCCN(CC(O)=O)c1c[nH]nc1CCl
CVD-0012165,Cc1cn(-c2c[nH]nc2CCl)c-2nc(N)nc(=O)c-2n1
CVD-0012164,OCCOCCN1CCN(CC1)c1c[nH]nc1CCl
CVD-0012163,ON(CCNC(=O)Cc1ccccc1)c1c[nH]nc1CCl
CVD-0012162,NC(=O)CC(Nc1c[nH]nc1CCl)C(O)=O
CVD-0012161,NC(=N)SCCNc1c[nH]nc1CCl
CVD-0012160,OC(=O)CC(Nc1c[nH]nc1CCl)C(O)=O
CVD-0012159,ClCc1n[nH]cc1N(Cn1nnc2ccccc12)C=O
CVD-0012158,OCC1OC(C(O)C1O)n1cc(Br)c(=O)n(-c2c[nH]nc2CCl)c1=O
CVD-0012157,OCC1OC(C(O)C1O)n1cc(I)c(=O)n(-c2c[nH]nc2CCl)c1=O
CVD-0012156,Cc1cn(C2OC(CO)C(O)C2O)c(=O)n(-c2c[nH]nc2CCl)c1=O
CVD-0012155,OCC1OC(C(O)C1O)n1cc(F)c(=O)n(-c2c[nH]nc2CCl)c1=O
CVD-0012154,OCC1OC(C(O)C1O)n1ccc(=S)n(-c2c[nH]nc2CCl)c1=O
CVD-0012153,ClCc1ncc(NC2CCOC2=O)[nH]1
CVD-0012152,COC(=O)C(Cc1c[nH]cn1)Nc1cnc(CCl)[nH]1
CVD-0012151,NCc1ccc(CNc2cnc(CCl)[nH]2)cc1
CVD-0012150,CCOC(=O)C(CCSC)Nc1cnc(CCl)[nH]1
CVD-0012149,CN(C)CCN(Cc1ccccc1)c1cnc(CCl)[nH]1
CVD-0012148,COC(=O)C(Nc1cnc(CCl)[nH]1)c1ccccc1
